date,inverter_id,manufacturer,climate_zone,rated_capacity_kw,installation_quality_score,maintenance_quality_score,age_months,ambient_temperature_c,humidity_pct,dust_soiling_index,uv_exposure_index,cumulative_uv_exposure,operating_hours_today,cumulative_operating_hours,cumulative_energy_throughput_mwh,efficiency_pct,reactive_power_capability,internal_temperature_c,voltage_ripple,current_harmonic_distortion_pct,insulation_resistance_mohm,capacitor_degradation_indicator,fan_speed_rpm,restart_count_today,error_code_count_today,thermal_cycling_count_today,overload_events_today,failure_within_7d,failure_within_30d,failure_within_90d,rul_days,failed_today,is_censored,efficiency_7d_mean,efficiency_30d_mean,temperature_7d_mean,temperature_30d_mean,efficiency_decline_7d,temp_stress_index,restart_7d_sum,errors_7d_sum
2025-01-11,INV-0001,Fronius,Temperate,100,0.789,0.88,83.33,25.58,45.71,0.459,6.16,67.6,9.18,124.85,10.701,98.26,1.017,35.56,2.714,5.637,79.13,0.465,2197.3,0,0,2,0,0,0,0,117.0,0,0,97.99000000000001,97.89454545454547,36.05714285714286,34.98818181818182,0.269999999999996,0.0,3.0,1.0
2025-01-12,INV-0001,Fronius,Temperate,100,0.789,0.88,83.37,24.25,33.61,0.278,6.04,73.65,9.4,134.25,11.58,98.57,0.964,37.03,2.454,4.821,82.31,0.381,2787.8,1,0,1,0,0,0,0,116.0,0,0,98.00999999999999,97.95083333333334,36.13428571428572,35.15833333333334,0.5600000000000023,0.0,4.0,1.0
2025-01-13,INV-0001,Fronius,Temperate,100,0.789,0.88,83.4,20.67,24.7,0.429,4.19,77.84,10.08,144.33,12.635,97.62,0.9,34.44,2.499,4.879,79.03,0.384,2831.9,1,0,1,0,0,0,0,115.0,0,0,97.9857142857143,97.92538461538462,36.54571428571428,35.10307692307693,-0.3657142857142901,0.0,5.0,1.0
2025-01-14,INV-0001,Fronius,Temperate,100,0.789,0.88,83.43,26.13,59.52,0.332,5.68,83.51,9.95,154.28,13.62,98.0,0.96,35.16,3.067,5.12,78.85,0.371,2648.9,0,1,0,0,0,0,0,114.0,0,0,98.05428571428573,97.93071428571429,36.83142857142857,35.107142857142854,-0.05428571428572582,0.0,4.0,2.0
2025-01-15,INV-0001,Fronius,Temperate,100,0.789,0.88,83.47,16.26,40.88,0.372,7.01,90.52,14.06,168.35,15.17,97.8,0.979,25.58,2.466,5.688,81.35,0.378,2159.2,0,0,1,0,0,0,0,113.0,0,0,97.99571428571429,97.922,35.26285714285714,34.472,-0.1957142857142884,0.0,4.0,2.0
2025-01-16,INV-0001,Fronius,Temperate,100,0.789,0.88,83.5,24.7,41.11,0.413,10.0,100.52,11.6,179.95,16.11,98.4,1.03,35.1,2.79,5.574,82.25,0.453,2396.3,0,0,4,0,0,0,0,112.0,0,0,98.11857142857143,97.951875,34.308571428571426,34.511250000000004,0.28142857142857736,0.0,2.0,1.0
2025-01-17,INV-0001,Fronius,Temperate,100,0.789,0.88,83.53,21.27,29.79,0.363,5.6,106.12,12.98,192.92,17.426,98.57,1.094,29.19,3.002,5.566,80.01,0.24,3029.7,0,0,1,0,0,0,0,111.0,0,0,98.17428571428572,97.98823529411764,33.151428571428575,34.198235294117644,0.395714285714277,0.0,2.0,1.0
2025-01-18,INV-0001,Fronius,Temperate,100,0.789,0.88,83.57,32.44,40.59,0.284,7.66,113.78,11.77,204.7,18.589,98.31,0.994,39.76,2.59,6.97,77.39,0.35,2780.2,0,0,0,0,0,0,0,110.0,0,0,98.18142857142857,98.00611111111112,33.75142857142857,34.507222222222225,0.12857142857143344,0.0,2.0,1.0
2025-01-19,INV-0001,Fronius,Temperate,100,0.789,0.88,83.6,17.29,10.0,0.485,9.2,122.98,11.09,215.79,19.777,97.69,1.053,30.37,2.968,5.091,76.96,0.291,2701.8,1,1,2,3,0,0,0,109.0,0,0,98.0557142857143,97.98947368421052,32.8,34.28947368421053,-0.3657142857143043,0.0,2.0,2.0
2025-01-20,INV-0001,Fronius,Temperate,100,0.789,0.88,83.63,25.19,48.48,0.328,3.76,126.74,12.78,228.57,21.077,98.32,1.027,31.44,2.529,4.599,83.47,0.455,2843.7,0,0,1,0,0,0,0,108.0,0,0,98.15571428571427,98.006,32.371428571428574,34.147000000000006,0.16428571428572525,0.0,1.0,2.0
2025-01-21,INV-0001,Fronius,Temperate,100,0.789,0.88,83.67,18.48,54.14,0.284,2.76,129.5,11.57,240.14,22.365,98.42,1.018,27.54,2.728,5.111,79.34,0.346,3063.1,0,2,3,0,0,0,0,107.0,0,0,98.21571428571428,98.02571428571429,31.282857142857146,33.83238095238095,0.2042857142857173,0.0,1.0,3.0
2025-01-22,INV-0001,Fronius,Temperate,100,0.789,0.88,83.7,25.05,43.28,0.278,5.77,135.27,10.62,250.75,23.161,98.66,1.034,33.51,2.55,5.323,79.18,0.289,2302.9,0,0,1,0,0,0,0,106.0,0,0,98.33857142857143,98.05454545454545,32.41571428571429,33.817727272727275,0.3214285714285694,0.0,1.0,3.0
2025-01-23,INV-0001,Fronius,Temperate,100,0.789,0.88,83.73,32.42,24.24,0.367,7.65,142.92,11.13,261.88,24.115,98.5,1.046,44.06,2.554,6.169,80.56,0.431,2883.2,0,1,2,1,0,0,0,105.0,0,0,98.35285714285715,98.07391304347826,33.69571428571429,34.26304347826087,0.14714285714285325,4.060000000000002,1.0,4.0
2025-01-24,INV-0001,Fronius,Temperate,100,0.789,0.88,83.77,28.06,36.12,0.272,5.01,147.93,10.38,272.26,25.135,99.5,0.981,37.53,2.546,5.797,79.36,0.621,3030.4,0,0,2,0,0,0,0,104.0,0,0,98.48571428571428,98.13333333333333,34.887142857142855,34.399166666666666,1.0142857142857196,0.0,1.0,4.0
2025-01-25,INV-0001,Fronius,Temperate,100,0.789,0.88,83.8,25.02,45.59,0.543,7.98,155.91,10.46,282.72,26.117,97.7,0.943,36.95,2.837,5.958,79.1,0.428,2560.7,1,0,1,0,0,0,0,103.0,0,0,98.39857142857143,98.116,34.48571428571428,34.5012,-0.6985714285714266,0.0,2.0,4.0
2025-01-26,INV-0001,Fronius,Temperate,100,0.789,0.88,83.83,20.99,50.82,0.102,9.48,165.39,10.18,292.89,26.83,98.13,0.935,33.14,2.696,5.53,82.38,0.375,2360.8,0,0,1,0,0,0,0,102.0,0,0,98.46142857142856,98.11653846153847,34.88142857142857,34.448846153846155,-0.3314285714285603,0.0,1.0,3.0
2025-01-27,INV-0001,Fronius,Temperate,100,0.789,0.88,83.87,32.41,73.58,0.444,5.8,171.19,11.05,303.95,27.85,98.26,1.038,39.96,2.688,5.444,79.84,0.482,2697.9,0,0,0,0,0,0,0,101.0,0,0,98.45285714285716,98.12185185185184,36.09857142857143,34.65296296296296,-0.19285714285715017,0.0,1.0,3.0
2025-01-28,INV-0001,Fronius,Temperate,100,0.789,0.88,83.9,20.1,41.96,0.365,7.41,178.6,12.07,316.01,28.933,98.31,0.94,32.45,2.975,5.468,80.23,0.348,2504.9,0,0,1,1,0,0,0,100.0,0,0,98.43714285714285,98.12857142857142,36.800000000000004,34.574285714285715,-0.127142857142843,0.0,1.0,1.0
2025-01-29,INV-0001,Fronius,Temperate,100,0.789,0.88,83.93,30.72,29.31,0.659,5.33,183.93,11.98,327.99,29.748,96.83,1.04,40.69,2.269,5.606,78.51,0.401,2110.8,0,1,1,0,0,0,0,99.0,0,0,98.17571428571429,98.08379310344827,37.82571428571429,34.785172413793106,-1.345714285714294,0.6899999999999977,1.0,2.0
2025-01-30,INV-0001,Fronius,Temperate,100,0.789,0.88,83.97,24.73,44.89,0.404,7.34,191.27,12.18,340.17,30.751,97.56,1.001,33.1,3.141,5.492,79.48,0.429,2871.2,0,0,1,0,0,0,0,98.0,0,0,98.04142857142857,98.06633333333335,36.26,34.729000000000006,-0.481428571428566,0.0,1.0,1.0
2025-01-31,INV-0001,Fronius,Temperate,100,0.789,0.88,84.0,15.35,59.9,0.598,3.48,194.75,9.82,349.99,31.821,97.59,0.975,25.21,2.424,6.004,80.06,0.373,3056.3,0,0,0,0,0,0,0,97.0,0,0,97.76857142857143,98.055,34.5,34.619,-0.1785714285714306,0.0,1.0,1.0
2025-02-01,INV-0001,Fronius,Temperate,100,0.789,0.88,84.03,17.79,51.95,0.41,7.27,202.02,12.27,362.26,32.964,97.02,1.076,30.64,3.124,5.162,80.37,0.483,2098.2,0,1,0,1,0,0,0,96.0,0,0,97.67142857142858,98.04033333333334,33.59857142857143,34.419,-0.6514285714285819,0.0,0.0,2.0
2025-02-02,INV-0001,Fronius,Temperate,100,0.789,0.88,84.07,17.95,25.64,0.26,6.28,208.29,11.79,374.05,34.038,98.78,1.033,31.36,2.673,5.777,82.48,0.378,2776.6,0,0,0,0,0,0,0,95.0,0,0,97.76428571428572,98.06500000000001,33.34428571428571,34.39033333333334,1.0157142857142816,0.0,0.0,2.0
2025-02-03,INV-0001,Fronius,Temperate,100,0.789,0.88,84.1,19.45,40.12,0.381,3.06,211.35,12.31,386.36,35.392,97.2,1.018,28.51,2.689,5.296,83.39,0.46,2975.0,0,0,1,0,0,0,0,94.0,0,0,97.61285714285714,98.05566666666667,31.708571428571428,34.17066666666666,-0.4128571428571348,0.0,0.0,2.0
2025-02-04,INV-0001,Fronius,Temperate,100,0.789,0.88,84.13,18.11,36.84,0.148,5.35,216.7,12.41,398.77,36.426,98.01,1.021,26.36,2.734,5.064,83.5,0.368,2555.5,0,0,0,0,0,0,0,93.0,0,0,97.57000000000001,98.04166666666667,30.83857142857143,33.833,0.4399999999999977,0.0,0.0,2.0
2025-02-05,INV-0001,Fronius,Temperate,100,0.789,0.88,84.17,22.05,32.34,0.262,3.98,220.69,13.2,411.97,37.501,98.79,0.965,27.68,2.724,5.754,81.38,0.296,2938.9,0,1,2,1,0,0,0,92.0,0,0,97.85,98.075,28.98,33.70366666666667,0.9400000000000119,0.0,0.0,2.0
2025-02-06,INV-0001,Fronius,Temperate,100,0.789,0.88,84.2,20.64,37.14,0.403,6.22,226.91,14.23,426.2,38.856,98.7,1.054,29.11,2.206,5.084,82.12,0.599,2535.6,0,0,0,1,0,0,0,91.0,0,0,98.01285714285714,98.11433333333333,28.409999999999997,33.568666666666665,0.6871428571428595,0.0,0.0,2.0
2025-02-07,INV-0001,Fronius,Temperate,100,0.789,0.88,84.23,22.03,57.48,0.23,9.6,236.51,13.84,440.04,40.119,98.45,0.969,33.87,2.701,5.845,82.99,0.245,2486.2,0,0,2,0,0,0,1,90.0,0,0,98.13571428571429,98.12233333333333,29.647142857142857,33.479,0.3142857142857167,0.0,0.0,2.0
2025-02-08,INV-0001,Fronius,Temperate,100,0.789,0.88,84.27,15.46,57.12,0.466,6.44,242.95,13.56,453.6,41.245,97.52,1.009,28.39,2.524,5.746,80.44,0.533,2911.0,0,0,3,2,0,0,1,89.0,0,0,98.20714285714287,98.12166666666667,29.32571428571428,33.032666666666664,-0.6871428571428737,0.0,0.0,1.0
2025-02-09,INV-0001,Fronius,Temperate,100,0.789,0.88,84.3,27.74,39.5,0.481,7.86,250.81,10.7,464.3,42.164,97.49,1.049,37.95,2.388,5.373,83.9,0.207,2881.5,1,0,1,0,0,0,1,88.0,0,0,98.02285714285715,98.09866666666667,30.267142857142858,33.05466666666667,-0.5328571428571536,0.0,1.0,1.0
2025-02-10,INV-0001,Fronius,Temperate,100,0.789,0.88,84.33,27.09,30.6,0.225,5.89,256.7,11.86,476.16,43.271,97.47,0.989,40.91,2.735,5.017,78.45,0.363,2867.8,0,0,3,0,0,0,1,87.0,0,0,98.06142857142856,98.07233333333333,32.03857142857142,33.233,-0.5914285714285654,0.9099999999999966,1.0,1.0
2025-02-11,INV-0001,Fronius,Temperate,100,0.789,0.88,84.37,35.49,41.12,0.487,5.61,262.31,13.25,489.4,44.254,97.55,0.986,48.17,2.816,5.715,80.19,0.452,2779.2,0,1,1,0,0,0,1,86.0,0,0,97.99571428571429,98.03833333333334,35.15428571428571,33.60433333333334,-0.4457142857142884,8.170000000000002,1.0,2.0
2025-02-12,INV-0001,Fronius,Temperate,100,0.789,0.88,84.4,15.23,43.51,0.202,6.4,268.72,11.78,501.19,45.103,97.5,1.001,30.07,2.601,5.059,84.76,0.525,2493.3,0,0,1,1,0,0,1,85.0,0,0,97.81142857142858,98.03433333333332,35.495714285714286,33.458666666666666,-0.3114285714285785,0.0,1.0,1.0
2025-02-13,INV-0001,Fronius,Temperate,100,0.789,0.88,84.43,33.73,60.41,0.433,7.37,276.09,13.14,514.33,46.465,97.95,0.94,51.74,2.612,5.383,77.49,0.501,2585.5,0,0,1,2,0,0,1,84.0,0,0,97.7042857142857,98.03266666666667,38.728571428571435,34.01133333333333,0.24571428571429976,11.740000000000002,1.0,1.0
2025-02-14,INV-0001,Fronius,Temperate,100,0.789,0.88,84.47,30.78,12.45,0.512,8.02,284.11,12.58,526.91,47.586,98.17,0.975,41.6,3.161,6.212,80.38,0.246,2809.5,0,0,2,0,0,0,1,83.0,0,0,97.66428571428571,98.045,39.832857142857144,34.54533333333333,0.5057142857142907,1.6000000000000014,1.0,1.0
2025-02-15,INV-0001,Fronius,Temperate,100,0.789,0.88,84.5,28.98,39.75,0.208,9.84,293.94,10.72,537.63,48.383,98.28,0.94,38.91,2.946,6.001,76.64,0.514,2558.5,0,0,1,0,0,0,1,82.0,0,0,97.77285714285713,98.041,41.33571428571429,34.672333333333334,0.5071428571428669,0.0,1.0,1.0
2025-02-16,INV-0001,Fronius,Temperate,100,0.789,0.88,84.53,26.82,26.61,0.45,6.49,300.43,11.32,548.95,49.41,97.37,0.897,39.55,2.978,5.037,79.9,0.669,2729.7,0,0,1,1,0,0,1,81.0,0,0,97.75571428571428,98.00099999999999,41.56428571428571,35.01766666666666,-0.3857142857142719,0.0,0.0,1.0
2025-02-17,INV-0001,Fronius,Temperate,100,0.789,0.88,84.57,24.89,47.04,0.35,6.08,306.51,12.63,561.58,50.272,97.13,0.937,33.23,2.852,5.6,79.3,0.493,2363.5,2,0,0,1,0,0,1,80.0,0,0,97.70714285714287,97.96166666666666,40.46714285714285,34.8,-0.5771428571428743,0.0,2.0,1.0
2025-02-18,INV-0001,Fronius,Temperate,100,0.789,0.88,84.6,22.82,46.23,0.416,6.25,312.76,11.55,573.14,51.054,96.38,1.03,34.22,2.82,5.142,77.2,0.406,2746.1,0,1,3,1,0,0,1,79.0,0,0,97.53999999999999,97.91799999999999,38.47428571428571,34.92833333333333,-1.1599999999999966,0.0,2.0,1.0
2025-02-19,INV-0001,Fronius,Temperate,100,0.789,0.88,84.63,23.53,38.5,0.427,8.39,321.16,11.91,585.05,52.258,97.29,0.956,34.64,2.851,5.854,80.91,0.467,2293.8,0,0,0,0,0,0,1,78.0,0,0,97.50999999999999,97.88366666666667,39.12714285714286,35.035,-0.21999999999998465,0.0,2.0,1.0
2025-02-20,INV-0001,Fronius,Temperate,100,0.789,0.88,84.67,21.22,50.9,0.409,5.35,326.51,11.22,596.27,53.011,95.8,0.946,34.3,3.356,5.477,78.17,0.456,2864.5,2,0,0,0,0,0,1,77.0,0,0,97.20285714285716,97.79633333333332,36.635714285714286,35.26033333333333,-1.4028571428571581,0.0,4.0,1.0
2025-02-21,INV-0001,Fronius,Temperate,100,0.789,0.88,84.7,27.66,43.64,0.203,6.32,332.84,12.9,609.17,53.995,96.6,1.015,40.28,2.857,6.598,77.0,0.403,2810.9,0,2,2,1,0,0,1,76.0,0,0,96.97857142857141,97.72766666666668,36.44714285714286,35.486,-0.37857142857141923,0.28000000000000114,4.0,3.0
2025-02-22,INV-0001,Fronius,Temperate,100,0.789,0.88,84.73,26.01,53.28,0.21,9.79,342.63,10.04,619.21,54.919,96.65,0.899,36.27,2.967,5.531,80.97,0.49,2232.7,0,0,0,0,0,0,1,75.0,0,0,96.74571428571429,97.666,36.07,35.22633333333333,-0.09571428571427987,0.0,4.0,3.0
2025-02-23,INV-0001,Fronius,Temperate,100,0.789,0.88,84.77,27.03,38.11,0.294,4.34,346.97,12.89,632.09,55.977,95.95,0.964,40.78,3.215,6.311,78.02,0.512,2192.5,0,1,1,1,0,0,1,74.0,0,0,96.54285714285713,97.54766666666667,36.245714285714286,35.334666666666664,-0.5928571428571274,0.7800000000000011,4.0,4.0
2025-02-24,INV-0001,Fronius,Temperate,100,0.789,0.88,84.8,24.31,35.63,0.293,7.71,354.68,12.26,644.35,57.104,96.96,1.072,37.39,2.955,5.994,79.61,0.555,2880.2,1,1,2,1,0,0,1,73.0,0,0,96.51857142857143,97.523,36.839999999999996,35.349333333333334,0.44142857142855974,0.0,3.0,5.0
2025-02-25,INV-0001,Fronius,Temperate,100,0.789,0.88,84.83,22.97,61.22,0.406,5.39,360.06,11.47,655.82,58.069,95.44,0.963,33.77,2.97,6.475,79.03,0.36,2335.0,0,1,3,0,0,0,1,72.0,0,0,96.38428571428572,97.43333333333334,36.77571428571429,35.37033333333333,-0.9442857142857264,0.0,3.0,5.0
2025-02-26,INV-0001,Fronius,Temperate,100,0.789,0.88,84.87,21.94,28.06,0.408,5.61,365.68,12.86,668.68,59.402,96.33,0.928,37.54,2.649,6.644,78.78,0.454,2197.7,0,0,3,1,0,0,1,71.0,0,0,96.24714285714286,97.369,37.19,35.28966666666667,0.08285714285713652,0.0,3.0,5.0
2025-02-27,INV-0001,Fronius,Temperate,100,0.789,0.88,84.9,12.58,53.99,0.264,8.52,374.2,9.65,678.33,60.403,95.42,0.879,21.82,3.506,6.461,78.91,0.474,2312.6,0,0,2,1,0,0,1,70.0,0,0,96.19285714285714,97.27266666666668,35.40714285714286,34.93533333333333,-0.7728571428571342,0.0,1.0,5.0
2025-02-28,INV-0001,Fronius,Temperate,100,0.789,0.88,84.93,24.08,43.87,0.156,8.36,382.56,10.58,688.91,61.478,96.62,0.983,37.86,3.101,5.68,76.1,0.649,2122.3,1,0,1,1,0,0,1,69.0,0,0,96.1957142857143,97.26566666666668,35.06142857142857,34.841,0.42428571428570194,0.0,2.0,3.0
2025-03-01,INV-0001,Fronius,Temperate,100,0.789,0.88,84.97,13.23,39.39,0.565,6.44,389.0,12.81,701.72,62.352,96.4,0.945,27.16,3.138,5.636,75.21,0.671,3009.2,0,0,1,1,0,0,1,68.0,0,0,96.16,97.227,33.760000000000005,34.643,0.2400000000000091,0.0,2.0,3.0
2025-03-02,INV-0001,Fronius,Temperate,100,0.789,0.88,85.0,16.28,51.04,0.095,6.61,395.61,10.22,711.94,63.379,96.07,0.963,26.37,3.23,6.518,76.31,0.544,2558.0,2,0,0,0,0,0,1,67.0,0,0,96.17714285714285,97.17633333333333,31.701428571428576,34.681666666666665,-0.1071428571428612,0.0,4.0,2.0
2025-03-03,INV-0001,Fronius,Temperate,100,0.789,0.88,85.03,24.83,47.38,0.319,6.45,402.07,12.4,724.34,64.415,96.13,0.932,39.38,3.433,6.495,77.53,0.615,2699.0,1,3,1,3,0,0,1,66.0,0,0,96.05857142857143,97.14666666666668,31.985714285714288,34.973,0.0714285714285694,0.0,4.0,4.0
2025-03-04,INV-0001,Fronius,Temperate,100,0.789,0.88,85.07,28.9,28.98,0.483,4.15,406.22,12.91,737.25,65.571,94.57,0.829,43.1,3.32,7.751,77.06,0.429,2536.9,0,1,3,0,0,0,1,65.0,0,0,95.93428571428572,97.00633333333333,33.318571428571424,35.364333333333335,-1.364285714285728,3.1000000000000014,4.0,4.0
2025-03-05,INV-0001,Fronius,Temperate,100,0.789,0.88,85.1,21.33,55.26,0.468,8.05,414.27,11.6,748.85,66.644,96.21,0.986,34.08,3.262,5.658,81.05,0.587,2501.2,2,0,0,1,0,0,1,64.0,0,0,95.91714285714285,96.97333333333334,32.824285714285715,35.55,0.2928571428571445,0.0,6.0,4.0
2025-03-06,INV-0001,Fronius,Temperate,100,0.789,0.88,85.13,25.27,39.25,0.388,6.11,420.37,11.61,760.46,67.735,94.84,1.012,36.78,3.382,6.484,72.62,0.59,3041.9,0,1,2,0,0,0,1,63.0,0,0,95.83428571428571,96.86766666666666,34.96142857142858,35.897333333333336,-0.9942857142857093,0.0,6.0,5.0
2025-03-07,INV-0001,Fronius,Temperate,100,0.789,0.88,85.17,26.11,39.44,0.22,6.45,426.82,11.82,772.28,68.847,95.31,0.912,38.46,3.818,5.332,76.64,0.501,2296.9,1,1,4,1,0,0,1,62.0,0,0,95.64714285714287,96.75166666666665,35.04714285714285,36.25666666666667,-0.3371428571428652,0.0,6.0,6.0
2025-03-08,INV-0001,Fronius,Temperate,100,0.789,0.88,85.2,27.67,28.77,0.43,4.03,430.85,10.76,783.04,69.839,94.33,0.87,41.14,3.282,6.715,74.18,0.451,2859.8,0,2,0,1,0,0,1,61.0,0,0,95.35142857142856,96.60600000000001,37.044285714285714,36.65766666666666,-1.021428571428558,1.1400000000000006,6.0,8.0
2025-03-09,INV-0001,Fronius,Temperate,100,0.789,0.88,85.23,17.89,59.86,0.324,5.47,436.32,11.75,794.79,71.004,95.36,0.959,30.03,2.75,6.028,75.47,0.6,2484.8,0,0,2,1,0,0,1,60.0,0,0,95.25,96.50299999999999,37.567142857142855,36.52966666666667,0.10999999999999943,0.0,4.0,8.0
2025-03-10,INV-0001,Fronius,Temperate,100,0.789,0.88,85.27,22.37,30.72,0.5,5.78,442.1,11.48,806.26,71.952,94.85,0.904,37.26,3.085,6.524,78.32,0.494,2456.0,2,1,1,1,0,0,1,59.0,0,0,95.06714285714285,96.41399999999999,37.26428571428572,36.82533333333333,-0.21714285714286063,0.0,5.0,6.0
2025-03-11,INV-0001,Fronius,Temperate,100,0.789,0.88,85.3,18.13,30.36,0.264,8.03,450.14,11.55,817.81,73.121,94.72,0.913,25.67,3.644,6.949,80.71,0.619,2352.0,1,1,3,0,0,0,1,58.0,0,0,95.08857142857143,96.32166666666667,34.77428571428572,36.416000000000004,-0.36857142857142833,0.0,6.0,6.0
2025-03-12,INV-0001,Fronius,Temperate,100,0.789,0.88,85.33,21.83,38.47,0.36,6.97,457.1,11.65,829.46,74.327,94.63,0.967,37.13,2.446,6.386,76.53,0.571,2510.4,2,3,1,1,0,0,1,57.0,0,0,94.86285714285715,96.227,35.21,36.29,-0.23285714285715642,0.0,6.0,9.0
2025-03-13,INV-0001,Fronius,Temperate,100,0.789,0.88,85.37,24.71,53.71,0.295,3.88,460.98,13.01,842.46,75.328,95.57,0.963,37.66,3.119,6.192,78.7,0.731,2109.0,1,1,1,1,0,0,1,56.0,0,0,94.96714285714286,96.161,35.33571428571428,35.93966666666666,0.6028571428571325,0.0,7.0,9.0
2025-03-14,INV-0001,Fronius,Temperate,100,0.789,0.88,85.4,21.04,38.91,0.464,6.8,467.78,12.55,855.02,76.602,94.38,0.853,34.1,3.069,6.698,78.79,0.536,2565.1,0,2,2,1,0,0,1,55.0,0,0,94.8342857142857,96.057,34.712857142857146,36.074,-0.4542857142857031,0.0,6.0,10.0
2025-03-15,INV-0001,Fronius,Temperate,100,0.789,0.88,85.43,29.16,30.67,0.412,4.26,472.04,10.59,865.6,77.662,94.13,0.936,43.83,3.602,6.698,77.15,0.612,2529.1,0,1,1,1,0,0,1,54.0,0,0,94.80571428571429,95.92966666666666,35.097142857142856,35.81033333333333,-0.6757142857142924,3.8299999999999983,6.0,9.0
2025-03-16,INV-0001,Fronius,Temperate,100,0.789,0.88,85.47,23.01,40.44,0.339,6.41,478.45,12.21,877.81,78.682,94.39,0.895,38.86,3.511,5.353,76.72,0.645,2400.9,1,2,3,1,0,0,1,53.0,0,0,94.66714285714285,95.80366666666667,36.35857142857143,35.71900000000001,-0.2771428571428487,0.0,7.0,11.0
